cmp,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,id,name,hierarchy,subsystem
substrate vs. host,5917.8073753132,0.5268448220078,0.0894486194721092,5.88991563108556,3.86392832335106e-09,7.14826739819947e-07,|PWY0-901|,L-selenocysteine biosynthesis I (bacteria),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|Selenocysteine-Biosynthesis|",metabolism
substrate vs. host,2778.62084212346,0.599197999140308,0.107412658209892,5.5784672786836,2.42647107023931e-08,1.71490867045728e-06,|PWY-1264|,taurine degradation II,"|Sulfur-Metabolism|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Noncarbon-Nutrients|,|NITROGEN-DEG|,|Taurine-degradation|",metabolism
substrate vs. host,3625.49616280837,0.720016146405556,0.197433742086921,3.64687483909698,0.000265449140510113,0.00209465790971251,|PWY-12|,pentaketide chromone biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|POLYKETIDE-SYN|",metabolism
substrate vs. host,3755.39910925004,0.377561329735526,0.0970352853167763,3.89096943965238,9.98445088967164e-05,0.00087037228959703,|PWY1-3|,polyhydroxybutanoate biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Storage-Compounds-Biosynthesis|",metabolism
substrate vs. host,5936.41269176916,0.523535713526833,0.0892250534424592,5.86758643820212,4.42184499604159e-09,7.36237191840925e-07,|PWY-1881|,formate oxidation to CO2,"|Energy-Metabolism|,|CHEMOAUTOTROPHIC-ENERGY-METABOLISM|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|C1-COMPOUNDS|",metabolism
substrate vs. host,20478.9762048951,-0.100585869973475,0.0250352694188864,-4.01776662717252,5.87523403704614e-05,0.000588226132329665,|PWY1A0-6120|,streptorubin B biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Toxin-Biosynthesis|,|Antibiotic-Biosynthesis|",metabolism
substrate vs. host,8194.35803628696,0.565441632053205,0.108088053663662,5.23130552255749,1.68317052636815e-07,5.60495785280595e-06,|PWY-2221|,Entner-Doudoroff pathway III (semi-phosphorylative),"|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Entner-Duodoroff-Pathways|",metabolism
substrate vs. host,8431.30123380856,-0.386831085569218,0.115392339719661,-3.35231165698695,0.000801397485508251,0.00507235461852076,|PWY-2421|,indole-3-acetate degradation I,"|HORMONE-DEG|,|PLANT-HORMONE-DEG|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|AUXINS-DEGRADATION|",metabolism
substrate vs. host,11432.4690011744,-0.297205864138521,0.120120799795856,-2.47422481904566,0.0133525641615399,0.0444640386579278,|PWY-2503|,benzoate degradation I (aerobic),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Benzoate-Degradation|",metabolism
substrate vs. host,18146.3360457617,0.150401399073163,0.0537963727694965,2.79575353003062,0.00517788715983133,0.0203810452035914,|PWY-2601|,isethionate degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Noncarbon-Nutrients|,|Sulfur-Metabolism|",metabolism
substrate vs. host,20247.4050246743,0.139491147699009,0.0461746035572965,3.02094954699328,0.00251983343539906,0.0124496221659924,|PWY-3341|,L-proline biosynthesis III (from L-ornithine),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|PROLINE-SYN|",metabolism
substrate vs. host,3523.8406605193,0.267366418840484,0.095036023480132,2.81331656197062,0.00490333535045785,0.0196251282656546,|PWY-3462|,L-phenylalanine biosynthesis II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|PHENYLALANINE-SYN|",metabolism
substrate vs. host,11917.3378458969,-0.342831444364294,0.109767854352111,-3.12324082845389,0.0017887132149462,0.00960712097704977,|PWY-3641|,L-carnitine degradation III,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AMINE-DEG|,|CARN-DEG|",metabolism
substrate vs. host,4636.57554404262,0.399439979706612,0.125128210581068,3.19224560034622,0.00141171240400906,0.00783500384225028,|PWY-3661-1|,glycine betaine degradation II (mammalian),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AMINE-DEG|,|Glycine-Betaine-Degradation|",metabolism
substrate vs. host,5688.64085516481,0.505958380959748,0.111304116793455,4.54572926443183,5.47453695982005e-06,0.000101021545912463,|PWY-3661|,glycine betaine degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AMINE-DEG|,|Glycine-Betaine-Degradation|",metabolism
substrate vs. host,18146.3360457617,0.150401399073163,0.0537963727694965,2.79575353003062,0.00517788715983133,0.0203810452035914,|PWY-3721|,choline degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AMINE-DEG|,|Choline-Degradation|",metabolism
substrate vs. host,20218.9108859587,0.153655790955603,0.0454113446349496,3.3836432766042,0.00071530874509052,0.00458072715606045,|PWY-3722|,glycine betaine biosynthesis II (Gram-positive bacteria),"|Polyamine-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Metabolic-Regulators|,|Organic-solutes-Biosynthesis|,|Betaine-Biosynthesis|",metabolism
substrate vs. host,5035.37315994732,0.521819994668603,0.118647200529032,4.39808096897252,1.09212238114708e-05,0.000173179406153322,|PWY-3781|,aerobic respiration I (cytochrome c),"|Electron-Transfer|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Respiration|,|AEROBIC-RESPIRATION|",metabolism
substrate vs. host,8645.11873273806,-0.270929001834902,0.105946073003281,-2.55723496071925,0.0105507925303349,0.0364462024128788,|PWY-3981|,&beta;-alanine biosynthesis I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|Other-Amino-Acid-Biosynthesis|,|Beta-Alanine-Biosynthesis|",metabolism
substrate vs. host,4571.44168827356,0.602070775371071,0.125120469266883,4.81192868679903,1.49480695411811e-06,3.52185762432267e-05,|PWY-3982|,uracil degradation I (reductive),"|Degradation|,|NUCLEO-DEG|,|Pyrimidine-Degradation|,|Pyrimidine-Base-Degradation|,|Uracil-Degradation|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|Other-Amino-Acid-Biosynthesis|,|Beta-Alanine-Biosynthesis|",metabolism
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,|PWY3DJ-11470|,sphingosine and sphingosine-1-phosphate metabolism,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Fatty-Acid-and-Lipid-Degradation|,|Sphingolipid-Recyc-Deg|",metabolism
substrate vs. host,13761.4326729968,-0.198524966847761,0.0469142507568537,-4.23165591787179,2.3197709937692e-05,0.000294841122490512,|PWY3O-246|,"(R,R)-butanediol degradation","|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Alcohol-Degradation|,|2-3-Butanediol-Degradation|",metabolism
substrate vs. host,5549.09188521438,0.427264524723299,0.154186666169304,2.77108608246411,0.00558696544282775,0.0217419590949384,|PWY-4101|,D-sorbitol degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|SUGAR-ALCOHOLS-DEG|",metabolism
substrate vs. host,10122.5237899237,-0.235013161254704,0.0761047876838743,-3.08802071994349,0.00201494421647476,0.0106167155709825,|PWY-4121|,glutathionylspermidine biosynthesis,"|Cofactor-Biosynthesis|,|Carriers-Biosynthesis|,|Electron-Carrier-Biosynthesis|,|Reductants|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Polyamine-Biosynthesis|",metabolism
substrate vs. host,14491.2917315704,0.268572379555169,0.0890710174506828,3.01526116173393,0.0025675806778838,0.0126479935759661,|PWY-4381|,fatty acid biosynthesis initiation (type II),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Lipid-Biosynthesis|,|Fatty-acid-biosynthesis|,|Fatty-Acid-Biosyn-Initiation|",metabolism
substrate vs. host,2319.82688209201,0.410229104211738,0.0917885205688547,4.46928550181835,7.8481317594286e-06,0.000133338156933149,|PWY-4601|,arsenate reduction (respiratory),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Respiration|,|ANAEROBIC-RESPIRATION|",metabolism
substrate vs. host,9933.35947933353,0.305292282176329,0.0983552114173235,3.10397667573472,0.00190938382814503,0.0101895002367355,|PWY-4921|,protein citrullination,"|Other-Amino-Acid-Biosynthesis|,|Citrulline-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|Amino-Acids-Modification|",metabolism
substrate vs. host,20484.8270381491,-0.10028040570606,0.0250229129846272,-4.00754323717896,6.13536320450893e-05,0.000597020328843559,|PWY-4983|,nitric oxide biosynthesis II (mammals),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Metabolic-Regulators|,|Nitric-Oxide-Biosynthesis|",metabolism
substrate vs. host,19091.0156690275,-0.156297017062597,0.0443334277955267,-3.5254891136202,0.000422701549992754,0.00295713479301654,|PWY-4984|,urea cycle,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Noncarbon-Nutrients|,|NITROGEN-DEG|",metabolism
substrate vs. host,3372.45286275918,-0.828472328105133,0.283087163454911,-2.92656268123966,0.00342730433952465,0.0145883200763158,|PWY-5059|,pinobanksin biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|PHENYLPROPANOID-SYN|,|FLAVONOID-SYN|,|FLAVONOL-SYN|",metabolism
substrate vs. host,2120.03281481276,0.474820836774023,0.180545814054268,2.62991883396035,0.00854052562003563,0.0301910300580877,|PWY-5074|,mevalonate degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|",metabolism
substrate vs. host,20697.881979723,-0.116514029306557,0.0289273524375679,-4.02781518142809,5.62975699494848e-05,0.000588226132329665,|PWY-5097|,L-lysine biosynthesis VI,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|LYSINE-SYN|",metabolism
substrate vs. host,6333.98184530576,0.551342669204706,0.140541437961976,3.92299009601618,8.74567478007195e-05,0.000782878952087086,|PWY-5101|,L-isoleucine biosynthesis II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|ISOLEUCINE-SYN|",metabolism
substrate vs. host,17519.8804008387,-0.201643607166419,0.0484586039941195,-4.16115179857201,3.16646513887197e-05,0.00037391237278169,|PWY-5109|,propanoate fermentation to 2-methylbutanoate,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Fermentation|,|Fermentation-to-Acids|",metabolism
substrate vs. host,2553.54658333999,1.22610144007428,0.342929875132918,3.57537073606973,0.000349731944098787,0.00253772953674885,|PWY-5115|,GDP-L-galactose biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|CARBO-BIOSYNTHESIS|,|SUGAR-NUCLEOTIDES|,|GDP-Sugar-Biosynthesis|",metabolism
substrate vs. host,19690.9313667595,-0.176561702665234,0.0478850228010927,-3.68720097301916,0.000226734286475911,0.00180628032048991,|PWY-5138|,"fatty acid &beta;-oxidation IV (unsaturated, even number)","|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Fatty-Acid-and-Lipid-Degradation|,|Fatty-Acid-Degradation|",metabolism
substrate vs. host,4571.2610826576,0.601984709752657,0.125126881221091,4.81099427939061,1.50181316112258e-06,3.52185762432267e-05,|PWY-5159|,trans-4-hydroxy-L-proline degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|MISCELLANEOUS-DEG|,|Hydroxyprolines-Degradation|",metabolism
substrate vs. host,19531.4852248042,-0.0877530407616627,0.0274114680138552,-3.20132583622693,0.00136796744843977,0.00766890842307142,|PWY-5194|,siroheme biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Tetrapyrrole-Biosynthesis|,|Porphyrin-Compounds-Biosynthesis|",metabolism
substrate vs. host,3611.92405942438,0.486352316704973,0.144444123487799,3.36706198190233,0.000759736106649503,0.00482809396019627,|PWY-5283|,L-lysine degradation V,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|LYSINE-DEG|",metabolism
substrate vs. host,6619.81510080584,0.445284471416647,0.087411699044637,5.09410612404709,3.50390465537922e-07,1.04178593771543e-05,|PWY-5329|,L-cysteine degradation III,"|Noncarbon-Nutrients|,|Sulfur-Metabolism|,|Hydrogen-Sulfide-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|CYSTEINE-DEG|",metabolism
substrate vs. host,2033.81302097596,0.789503112157487,0.299102157407025,2.63957678875286,0.00830096154657027,0.0295934143583832,|PWY-5344|,L-homocysteine biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|Other-Amino-Acid-Biosynthesis|",metabolism
substrate vs. host,20085.3856834575,-0.0951904098043849,0.0262096882400587,-3.63187875157159,0.000281365321533675,0.00220977952996967,|PWY-5350|,thiosulfate disproportionation IV (rhodanese),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Noncarbon-Nutrients|,|Sulfur-Metabolism|,|Thiosulfate-Disproportionation|",metabolism
substrate vs. host,1374.3700340241,1.03409337904623,0.183520619492787,5.63475309697761,1.75309319651918e-08,1.32677280554747e-06,|PWY-5352|,thiosulfate disproportionation II (cytochrome),"|Degradation|,|Noncarbon-Nutrients|,|Sulfur-Metabolism|,|Thiosulfate-Disproportionation|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|",metabolism
substrate vs. host,10408.634734702,-0.441171734614475,0.146739558627844,-3.00649489980653,0.00264278486992508,0.0127543095896385,|PWY-5366|,palmitoleate biosynthesis II (plants and bacteria),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Lipid-Biosynthesis|,|Fatty-acid-biosynthesis|,|Unsaturated-Fatty-Acids-Biosynthesis|,|Palmitoleate-Biosynthesis|",metabolism
substrate vs. host,6464.4003620104,0.437936717143585,0.107219458485123,4.08448917137882,4.41738862628856e-05,0.000496956220457463,|PWY-5497|,purine nucleobases degradation II (anaerobic),"|Degradation|,|NUCLEO-DEG|,|Purine-Degradation|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Fermentation|",metabolism
substrate vs. host,12509.9120696212,0.354295195774255,0.124440301932611,2.84710974075038,0.00441181508451856,0.0179600785225511,|PWY-5515|,L-arabinose degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|,|L-Arabinose-Degradation|",metabolism
substrate vs. host,12865.2514035949,0.250364528933293,0.0954227531181818,2.62374036329904,0.00869700546506154,0.0306790552951853,|PWY-5516|,D-xylose degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|,|Xylose-Degradation|",metabolism
substrate vs. host,3389.59197699868,0.530632041314667,0.152000410239073,3.49099084982775,0.000481232734402425,0.00331096075528941,|PWY-5517|,L-arabinose degradation III,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|,|L-Arabinose-Degradation|",metabolism
substrate vs. host,3721.93696016343,0.677509528931422,0.0889948484290132,7.61290727374897,2.67998065279281e-14,4.46216778690003e-11,|PWY-5523|,"5,6-dimethylbenzimidazole biosynthesis I (aerobic)","|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|Cobalamin-Biosynthesis|,|Cobamide-De-Novo-Biosynthesis|,|Lower-Ligand-Biosynthesis|,|DMB-Biosynthesis|",metabolism
substrate vs. host,6507.43324359226,0.453027190333236,0.088545682816334,5.11631031490184,3.11570310491358e-07,9.74185303067221e-06,|PWY-5535|,acetate and ATP formation from acetyl-CoA II,"|Energy-Metabolism|,|Fermentation|,|Fermentation-to-Acids|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|,|Acetate-Formation|",metabolism
substrate vs. host,2334.71696056725,0.71245146581242,0.208764491228439,3.41270424687705,0.000643217065851246,0.00418342349469658,|PWY-5630|,penicillin K biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Toxin-Biosynthesis|,|Antibiotic-Biosynthesis|",metabolism
substrate vs. host,3011.80794867846,0.656361158702922,0.0881364428613813,7.44710289403477,9.54122057875284e-14,7.14863135338515e-11,|PWY-5642|,"2,4-dinitrotoluene degradation","|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Nitroaromatic-Degradation|,|Dinitrotoluene-Degradation|",metabolism
substrate vs. host,13139.6056781499,0.301373226258332,0.0918325048442827,3.28177072779796,0.00103157444506348,0.00604778679940385,|PWY-5659|,GDP-mannose biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|CARBO-BIOSYNTHESIS|,|SUGAR-NUCLEOTIDES|,|GDP-Sugar-Biosynthesis|",metabolism
substrate vs. host,5639.31966073706,0.453820193978316,0.097386754280146,4.65997863192813,3.16242211791791e-06,6.29149475102732e-05,|PWY-5669|,phosphatidylserine and phosphatidylethanolamine biosynthesis I,"|Phosphatidylserine-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Lipid-Biosynthesis|,|Phospholipid-Biosynthesis|,|PhosphatidylethanolamineBiosynthesis|",metabolism
substrate vs. host,8081.57552408806,-0.420164616937712,0.129574836823993,-3.24264052524674,0.00118427529627398,0.00677600813847481,|PWY-5697|,allantoin degradation to ureidoglycolate I (urea producing),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AMINE-DEG|,|Allantoin-degradation|",metabolism
substrate vs. host,11836.1302372422,-0.344581393859154,0.113326375571074,-3.04061073269785,0.00236098856636936,0.0122462491059345,|PWY-5703|,urea degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AMINE-DEG|,|Urea-Degradation|",metabolism
substrate vs. host,1212.33354229527,0.710898916529261,0.222297643360439,3.19795975244142,0.00138403595543354,0.00770708985216333,|PWY-5736|,isopropylamine degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AMINE-DEG|",metabolism
substrate vs. host,6627.31742417628,0.443002760902171,0.0952127112451576,4.65276910098179,3.27506912485708e-06,6.41528246222004e-05,|PWY-5739|,GDP-D-perosamine biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|CARBO-BIOSYNTHESIS|,|SUGAR-NUCLEOTIDES|,|GDP-Sugar-Biosynthesis|",metabolism
substrate vs. host,3494.41708729144,0.265760894921835,0.107960201579142,2.46165615694052,0.0138297179702086,0.0457782910942294,|PWY-5749|,itaconate degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|",metabolism
substrate vs. host,11695.5041890517,-0.293374987836772,0.116897028547526,-2.50968729900176,0.0120838113983716,0.0407278258669813,|PWY-5760|,&beta;-alanine biosynthesis IV,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|Other-Amino-Acid-Biosynthesis|,|Beta-Alanine-Biosynthesis|",metabolism
substrate vs. host,15497.230374381,0.230259441173985,0.0679253150341418,3.38989139849035,0.000699203171813403,0.00449487753308616,|PWY-5782|,2-keto-L-gulonate biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|",metabolism
substrate vs. host,4711.82172265023,0.860739355263658,0.152104071346802,5.65888439173431,1.5236014107614e-08,1.2079982613894e-06,|PWY-5839|,menaquinol-7 biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Carriers-Biosynthesis|,|Electron-Carrier-Biosynthesis|,|Quinone-Biosynthesis|,|Menaquinone-Biosynthesis|",metabolism
